pinyin,label
yipei,1
yaozhao,0
nengbin,0
taolian,1
pengjian,0
maquan,0
yenan,0
fasheng,0
yixun,0
shuofei,1
langui,1
yifei,1
lejun,0
liansong,0
xianqian,1
ruitu,0
yuha,0
chihan,1
zihui,1
dinglin,0
miaozhang,0
xuankai,0
hengsen,0
maobang,0
fenzhu,1
dequn,0
zhuihan,0
qiran,1
taihua,0
chaole,0
kuailing,1
piaomei,1
linlong,1
hongzhan,0
youdian,0
yanqing,0
weihe,0
dingwei,1
chunzi,0
xufen,0
kuyan,0
zhuajin,0
luantao,0
pengyun,1
tiaori,0
xiangchuo,0
hongjuan,1
yunwan,1
tongyun,0
minrui,0
xingti,0
haixiang,0
lingsi,1
quanze,0
anmiao,1
jianhua,0
senhua,0
weilu,1
dengzhi,0
xianzhao,0
zhengji,0
dingdian,0
daran,0
dengjia,0
tongsong,0
miaosen,1
guijie,0
xiangqin,0
kanying,1
xiaoxing,0
tianpei,1
bojian,0
xueming,0
qianxin,1
shanting,1
xunhai,0
xianglei,0
moxun,1
xiufei,1
xiye,0
yuebiao,0
yinxi,0
xinwei,0
hangmin,0
yubing,0
lunning,0
bijie,0
ningye,1
yaocui,1
henuan,1
ruotong,1
qinbao,0
qiying,0
bufei,1
shanshui,1
xuanzhuo,0
ruiduan,0
chentian,0
xingwang,0
quangen,0
tengfeng,0
jiling,0
lianshuo,0
enyang,0
sucen,1
hailu,1
hangjie,0
liuyong,0
genchun,1
tianfu,0
shenhui,0
juanjian,0
gaigai,0
xiaoqiong,1
laiman,0
ruiji,1
fahao,0
yeji,0
xianhao,0
jiabu,0
banzhu,0
liangya,0
kuangtao,1
enjun,1
jiaoshu,1
yuanxiu,1
bingwen,1
renlin,1
yanmo,0
pengcheng,0
baiyi,0
zeniang,0
tinghe,1
chengxiong,0
shanyang,1
qianding,1
anmu,0
chanlu,1
wantao,1
guining,0
zhaochi,0
fengpei,0
huanshan,0
huichao,0
yangji,1
shirou,0
mingzhe,0
xiaohan,1
wanren,0
mingquan,1
shenchang,0
chengyun,1
xiaoguo,0
yuelian,1
miaofan,0
ruiyue,1
mengru,1
xishu,1
liangxiu,0
zhenhou,0
taibang,0
zhenjiong,0
wujia,1
xiangwa,1
weizhong,0
hanbao,0
chuchou,0
xiuji,0
xizhuang,0
huabin,1
xinqing,0
chonghui,1
yuanrui,0
lichou,0
liangtao,0
maiyan,1
yizheng,1
nvxiang,1
dang,0
duoyang,0
getao,0
zhuoxue,1
xinjue,0
xiaozhe,0
songsheng,0
hengping,0
chuqun,0
fanlin,1
haoshun,0
ziding,1
sitao,1
yulin,1
pingguang,0
tuyuan,1
quanwen,0
kunying,1
enyan,1
dinghai,1
yiteng,0
quanzhen,0
zhuopu,1
shaoni,1
runlan,1
binshu,0
yingchong,1
taohong,0
danling,0
ruting,1
gangyu,0
fanai,0
yaxun,0
daokui,0
duoti,1
qianhuan,0
qinli,1
jiazhuan,0
luhong,1
yanxiang,0
peirong,1
xinbian,0
erben,0
tingxi,1
rouqie,1
panfei,0
ruilan,0
manshi,0
chuanrui,0
jialan,1
zhiling,0
shanzhu,1
lingruo,1
dahuai,1
yinmin,1
hongrao,0
rongan,0
baojing,0
shoujun,1
keming,0
qiannuo,1
manxiu,0
shigui,0
wanghui,1
shiying,0
jiudong,0
yunhuang,1
ruqing,0
zijie,1
xinxiu,1
chenhe,1
houlin,1
guanluo,0
laoqi,0
luchun,0
zhenxiu,1
weijian,1
cenxuan,0
congdi,0
nuoya,0
liping,0
boning,0
dunshuo,0
luanhang,0
kengshu,0
fanhao,0
longming,0
zengkun,0
yasong,0
chenggan,0
bawan,1
huanmiao,1
fengquan,0
xunli,0
quanfan,1
huangshang,0
yunlong,1
fanbo,0
junxiu,0
jinjia,1
shaoshuai,0
aiqin,0
daxiong,0
qiyao,1
roufan,0
cengbiao,0
changyan,1
shuchong,0
cenqing,0
yince,0
guanman,0
kaiping,0
jiaojie,0
lequan,1
qianzai,0
congtong,0
congcan,0
shuaikang,0
xunfeng,1
youqiong,1
huixia,1
bangxian,0
youku,0
minghong,1
qiaojun,0
yawei,1
kecan,0
mao,0
quanchao,0
hanrang,1
zhangmiao,1
sensen,1
zhongxia,0
suman,0
xuejian,0
jingong,1
chihong,0
gaochao,0
shiya,0
cengqiang,0
mulan,1
sunming,0
wangru,0
yaogan,0
rucui,0
manwei,1
cerong,0
minquan,0
songpeng,0
boduo,0
weixian,0
weibo,1
zhengzhi,0
qibei,0
dehan,0
anze,0
tengqian,1
shanlin,0
minniu,1
meiyan,1
yigu,1
qinbei,1
defang,0
xiechen,0
rengu,1
guanshe,0
zhaowen,0
dachi,0
jichun,0
zhuen,0
dandi,1
quanqiu,0
luhong,0
linjia,0
mofan,0
shengwei,0
xiaobei,0
dingguo,0
gexia,1
touhuang,0
fangsong,0
yifang,1
danlu,1
guangen,0
danhan,1
ziniu,0
qianxian,0
qinqing,1
youquan,0
qiulu,1
lianmu,0
jingsheng,1
yuyun,1
qingqian,0
chuxiao,0
yongdan,1
daiyue,0
meichi,0
shiqian,0
wendan,1
zeheng,1
genghan,1
yingya,1
pixin,0
lingkeng,0
xiaoou,0
chenyan,0
guangjia,0
zanyue,1
qiaoyuan,0
yanmeng,0
zhankun,0
zhibin,0
kuangzhong,0
lianpei,1
qinggang,0
aihai,1
yuliang,1
fuyao,1
luoyue,1
nanmiao,1
jinni,1
wujie,0
chaqian,1
zhongcai,0
yunqin,0
qingbao,0
jubo,0
yufeng,0
haifu,0
peimeng,1
jinchu,1
miaoxian,1
enkai,0
penglei,0
enying,0
qiaobo,0
muru,1
shangmin,0
yongcun,0
luojue,1
piaoying,1
chuanru,1
tulun,0
minghuang,0
zude,0
niya,0
mingju,0
langman,0
yaopi,1
jipo,1
kunchen,0
shuoxiao,0
jiaji,0
yaohui,1
xiubo,1
huangda,0
rongye,1
guihua,0
luojia,0
lebai,0
funuo,1
nianyun,1
shuangrui,0
xianghai,0
minzhi,1
qiqing,1
changhan,0
liuwan,0
landang,0
miaochuang,1
dianfeng,0
zezao,0
sangni,1
shaowen,1
shengling,1
xiangjing,0
hengrui,0
xianbing,0
chengao,0
jianran,1
enji,0
tianlong,0
jingzhen,1
peilai,0
biman,1
qiuping,1
huaiyi,0
rongdan,1
xianwan,1
xianbao,0
shujiang,1
miaojian,1
yongbao,0
bingkun,0
zhanyou,0
yongjuan,1
deqing,1
lunlang,0
qingqing,1
shiting,1
guangbei,0
wuliang,0
angte,0
jingmei,1
maomeng,0
chaoshuai,0
chenhan,0
zigu,0
zheji,0
chao,0
yicha,1
moxian,0
nvli,1
tonglei,0
yaotian,0
lingshuo,1
suitong,1
fansen,0
ningchen,0
pianpian,0
shide,0
jiuxi,0
feiyan,1
qiuhai,1
dingle,0
hanen,0
luji,1
ganhe,0
dongzhao,0
linxing,0
ningzhen,1
suguo,1
xuanjue,0
rouyuan,0
qinpou,0
denghuan,1
anzhu,0
youfang,0
huiqian,1
jinggu,1
fumiao,0
youchi,0
tingli,0
qiurui,0
weixun,0
chunxi,0
tanxuan,1
minxian,1
zhongkui,0
anye,0
kuangfeng,0
huwu,0
jijiao,0
wangle,0
buxiang,0
renbo,0
binggang,0
ruixing,1
shabai,0
cenni,0
yazhi,0
shuangshi,1
guinan,0
zhimu,1
kelin,0
heqi,0
dingrun,0
haozhan,1
hongduo,1
guiqiu,0
zanyan,0
tingheng,0
xianshi,1
linuo,1
lianyi,1
yaotian,1
yinfan,1
chuxin,1
chuansha,1
haizhao,1
beirong,1
huabei,0
yixi,1
jisu,1
ruke,1
tuqian,0
shanrong,1
luanke,1
tingxiang,1
zhener,1
lingsu,0
gancong,1
zhangxiao,0
zhuozhuo,0
tangdun,0
xiaoruo,1
zhuonan,1
sitian,1
daoquan,0
mingqin,1
songfu,0
yinqiu,0
yingnuo,1
xisheng,0
fenqiang,1
guanliao,0
weijing,1
shuoxuan,0
liaozhan,1
jinfen,0
punian,0
xiyue,0
dengxue,0
xuanhai,1
shaoshan,0
miaoman,1
enxiang,0
mengchan,1
shangqi,1
shuxing,1
shennei,0
luoxia,0
zhenghui,0
jianchen,1
zishen,1
kexiang,0
dangteng,0
ruimei,0
boxiao,0
lanzi,1
xuelan,1
qinglao,0
weiting,1
haojiang,0
xinghai,0
fuwang,1
dengtian,0
quze,0
shuijue,0
tianzi,1
qiumeng,0
chixin,0
cenfeng,0
shanhan,1
haozhi,1
zhenji,0
chaoru,1
zuolan,1
qunshen,1
chuanzhao,0
xuri,0
lexun,0
jishi,0
yanqiu,0
hongxue,1
yueshuo,0
shuanghe,0
chuanhui,1
ceshan,0
danruo,1
haozi,1
xinsen,1
hanchun,0
chenzhen,0
huanu,0
fenmou,1
hongfen,0
diaotiao,0
hanzhuo,1
beiniang,0
chuxi,1
kuangkuo,0
hongtang,0
lantai,0
mixu,0
nvsu,1
siruo,0
shuoqin,1
zifen,1
shengao,0
miaoni,1
donglei,0
qiaolin,1
guangliao,0
zu,1
zhishuai,0
renhui,0
renkai,0
binyue,0
shenghu,0
ningjun,1
shuangjia,0
bicen,0
huangshao,1
wenbiao,0
xiaoxian,0
xianmin,1
lihai,1
quanen,0
guangxiu,0
zaiyuan,0
chuanyang,0
wanhui,1
leer,1
mingzhao,0
linzi,0
duoji,1
zanxiang,0
gesha,1
cengxiang,1
zongpei,0
liyu,1
juncai,0
xuanzhou,0
xiang,1
guangshun,0
yuehan,1
jitian,1
qingzao,0
zhehao,0
chunchan,1
baoxuan,1
luanping,1
haole,0
mihua,1
binchi,0
shangfang,1
kuangmeng,0
gaolei,0
cunyue,1
yunshen,0
jingchang,0
zhusong,0
qixi,0
xiaoyang,1
dingqian,0
wule,0
guike,0
ruiduan,1
laiwei,0
yumai,1
run,1
ruhua,1
yuyang,1
shangyan,1
dunren,0
lianke,1
mengchu,0
huangfang,0
xiandeng,0
juxi,0
qianghuai,0
mifu,1
sheshu,1
manbo,0
jinghuan,1
qiongmei,1
fuzhi,0
zhanghan,1
youhuang,0
yingqiong,1
yinuo,0
juewen,1
ruitong,1
linle,0
yuesha,1
zejun,0
menghao,0
kunyang,0
yuemiao,1
junbi,0
yipo,0
fanting,1
shengqin,1
suli,1
jiechen,0
chuange,0
nianyi,0
kangzhen,0
youfu,0
pingxin,1
shutong,0
taoli,1
zhishang,0
haoming,1
qinmou,1
tanyi,0
hanzhun,0
pengfan,0
yichun,0
qianti,0
qiongxi,1
xiangde,0
liangchen,0
mouqi,0
zhihao,0
mingting,1
yanfei,1
xinman,1
shaxia,1
rensui,0
hengwang,0
jueming,1
shengdang,0
daqing,0
dai,1
qinggao,0
naichun,0
tianzhen,0
yuyan,0
luojian,0
danran,1
yipang,0
shuming,1
qingchen,1
runhong,0
qingpo,0
zumei,0
tingdong,0
maofeng,0
feipo,1
zetong,1
linpiao,1
zangang,0
ennan,0
chensi,0
shuangqi,0
yuku,0
xinchen,1
sichun,1
zhaobu,0
dangzhang,0
ruocheng,1
rongkun,0
lanmin,0
zhansi,0
qiongwei,1
fanti,0
erlu,0
tuolan,1
sujun,0
huozhang,0
zhanghong,0
nishou,1
lianfa,1
tiange,1
juejiang,1
lushuang,1
zaoyan,1
fenghong,0
zhengning,0
minglu,1
guodeng,0
lingqun,0
junruo,0
yonglu,1
wenzan,0
zheliang,0
sanbao,0
aozuan,0
yuanlian,1
guanhua,0
liangliang,0
meiqian,1
daohe,0
zhuoxiong,0
zefang,1
zhangqiong,1
yeke,0
hengzhuo,0
liupeng,0
xunqiu,1
miaochen,0
lianni,0
yingding,0
suifan,1
caibai,0
tianyu,1
yuhai,0
enjia,1
fagui,0
shuche,1
jiadong,0
ruoyou,0
changchao,0
maizhi,1
jingsan,1
pengxiang,0
yingdan,1
huihuan,1
fangju,0
feihua,0
nuanhua,1
xiaotai,1
guanlao,0
daifa,1
ershao,0
shuai,0
aimiao,0
chulin,0
hanning,0
haoqing,0
yingxie,1
junsi,0
ruzhen,0
jinglin,0
xianmei,1
yae,1
panting,1
jinxie,1
zhuanxian,0
chengxiang,0
yaqiao,0
xinghun,0
chenghe,1
yezhi,1
dongkun,0
gelun,0
chenjie,1
zejin,1
beiyuan,0
daichun,0
gouluan,0
shanyou,0
zifang,0
yunfen,1
jueni,1
pengtao,1
lutang,1
hangrui,0
nieying,1
weiqie,0
zifan,0
xiujian,0
yonglian,1
banzhong,0
lanshi,1
chuyun,0
yinian,0
lixue,0
liuqi,1
xianba,1
xiangqun,1
lezhen,1
zeqian,1
tianai,0
zhiqin,1
xingqing,1
chongmu,0
chihua,0
fangjian,0
hanxi,0
qiangzi,0
zaibu,0
aozi,1
xuejin,0
rongjing,0
tingdan,1
ruxing,0
binya,0
duoxie,1
tengshui,0
kecha,0
zhende,1
shangmeng,0
qizhuan,0
zixu,0
chiren,0
shenxing,0
nenglv,0
ningyan,1
chengchang,0
mengqun,0
yasun,1
maiqian,1
xumiao,0
faci,0
huanyun,1
shangyu,0
huicong,0
enning,0
xiaoxia,0
wushan,0
junheng,0
binjin,0
jiahan,1
siquan,0
sushen,0
shenxiang,0
qinpeng,0
huanchun,0
youguan,0
lanzhi,0
quanjin,0
jienan,1
jishan,0
huliu,1
meining,0
moyan,0
langgui,0
zeqin,1
baotang,1
zhenqing,0
luwei,1
haiye,1
bingmeng,1
zhengru,0
quanhong,0
rongwen,0
jixin,1
qinlu,1
sujie,0
chanyuan,1
qihua,1
huiao,0
yuliu,1
jietong,0
shannuo,1
guilian,0
zirang,1
zhenjin,0
xuechu,1
shizhang,0
dansheng,1
miyi,0
wangxin,0
chencong,0
wolian,0
yanrou,0
guibo,0
tanzhu,1
huancheng,0
qiaoyin,1
shuyin,0
ningying,0
liurong,1
yazi,1
zheyun,0
yanshuang,1
yanchan,0
getong,1
tongzuo,1
lebeng,0
luanyao,1
guhuan,0
wanxun,1
caojin,1
wuyin,1
youcun,0
haihan,1
cuibing,0
xuanxun,0
jianteng,0
luobin,0
huangda,1
bianren,0
youliao,0
zhaozong,0
zhanzhui,0
zaoniu,1
baoai,1
maohong,0
jiaoyue,0
ertan,1
erlu,1
hanli,0
qinping,1
lejiao,1
jiyong,0
liuting,0
zihuan,0
ninghan,0
sinan,1
funian,1
jiong,1
saili,1
hongxiang,0
liangbin,0
sanshun,0
anxun,0
rangshu,0
yudi,1
zongren,0
shirong,1
luxiao,0
konglu,1
binzeng,0
piaopiao,0
guangchen,0
yatang,1
fengxue,0
qiyi,0
xiangyun,0
yuegang,0
beipei,1
duojia,1
caoan,0
congjin,1
yingkun,1
houxia,0
caini,1
zeyan,0
huanjing,0
jipeng,0
bochuan,0
jiongyi,1
hangliu,0
changdie,0
anbi,0
qingda,1
guanduo,0
yongtong,0
yumai,0
jinshao,0
tingwei,0
nipu,1
xinlai,1
jinshen,0
daimin,1
ercan,0
ganhua,1
nianchu,1
huigeng,0
xiongye,0
hanchu,1
dieman,1
xiaoman,0
tongzhang,0
fujing,1
qincen,1
jufu,1
gaoliu,0
zhongjue,0
shiduo,0
luojing,1
husuo,0
fuzuo,1
zengling,1
cangzi,0
renfen,1
zhouying,1
huangfu,1
bingshen,0
yinwang,0
chunrui,0
yuzong,1
liandi,1
moujiao,1
renren,0
mengkun,0
gungun,0
xingliang,0
quankun,0
mumin,0
renzhen,0
luyong,0
mucun,0
nuanyi,1
ruigong,0
rouyuan,1
yangyuan,0
fuan,0
pangdong,0
yucen,1
juntai,0
nuoyun,0
fuhui,1
yongniu,0
luoyi,0
motong,0
longyin,1
hailan,0
linrui,1
ledan,1
fengxu,0
ludan,1
huairen,1
xiaoyuan,1
luanbiao,0
pinghuai,0
haiku,0
hecen,1
luobing,0
leze,0
zidang,0
ruozheng,1
keping,0
shuiyi,0
xitai,0
shengxuan,0
ruxue,1
yuanrui,1
xiuliu,0
shuya,1
mairong,0
buzhu,1
quanxia,0
mingjiao,0
jingdi,0
guancong,0
cenlan,1
guitian,0
tongmo,0
qianmei,1
hanli,1
xiongle,0
huanxiang,0
jinsuo,1
xianqi,0
deping,1
tingmin,1
chuantai,0
yangsen,0
gangqing,1
jiewu,1
daomeng,0
dongfang,1
daxiao,0
guofei,1
chenkan,0
yanshuang,0
yita,0
ruming,0
xunchang,1
fufei,1
dongchen,0
leqi,0
tingxiao,0
lanxuan,1
tengfeng,1
lingxian,1
niannv,1
baoru,0
zhengqiao,1
xiantai,0
linfa,0
huaichang,0
biying,1
zhuangxu,0
suozhen,1
xiaotian,0
shaoyi,0
hengjia,0
zhikan,1
lianyue,0
muyuan,1
xinqian,1
fenmo,1
gujun,0
lianbo,0
hailei,0
kaiyin,1
yingqing,0
jiana,0
yunbao,0
kenv,1
xieni,1
guifei,0
huoyan,0
mingkuo,0
fengmiao,1
kecheng,1
caisuo,0
xinkang,1
pinghuang,1
yanguo,1
yaohao,1
ziping,0
liyue,0
changzhen,0
tianhua,0
mingcong,0
yipa,1
baoxuan,0
dianjia,0
lingqian,1
jialai,0
shengbo,0
yuxiao,0
canzhang,0
cuihuan,0
wanchun,0
cuanjiu,1
zilu,1
yuanchao,0
baoshi,1
duodan,1
songyi,0
yiping,0
haiqin,1
xuesi,0
shuqiao,0
pinhan,0
lufeng,1
bojiao,0
jinjuan,0
xiwei,1
yishi,0
daolin,0
mingzhuan,0
eya,1
biaochang,0
pengchun,0
naixian,0
ningwen,1
ganxin,0
yanqiong,1
mengbao,0
peiyan,0
weilan,0
banxia,1
guangshen,0
xiangcao,0
yingtai,0
zhanshi,1
sunying,0
guanggen,0
jieke,0
shengming,0
yinjuan,1
jiongming,0
bihe,1
chun,0
kuangxian,0
diuqi,1
baning,1
huaiqi,0
beiyan,1
tuochen,0
fengman,0
yugan,0
juexu,0
shusheng,1
chushui,0
maoyang,1
gaobu,0
shenyang,0
jianzhi,0
cenjie,1
guangliang,0
derui,0
zhengxi,1
dehui,1
chiting,0
zijiao,0
pingxi,1
mozhe,0
canlai,1
qiuquan,0
rongfei,0
heng,1
guiliang,0
wudi,1
yixiong,0
peishen,0
gankuai,0
shuode,0
suozhu,0
zhouzhe,0
cengning,0
chenling,1
zuyu,1
wulong,0
qiuhang,1
shidou,1
zhengtong,0
zuoguang,0
xiangkun,0
xuanzi,1
guanren,1
chengshuang,0
pingyue,1
qier,0
haosui,0
zhenwan,0
wanya,1
shancen,1
yunuo,1
guqi,0
lunxin,1
aomian,1
hufan,1
chenxuan,1
jinxie,0
rouhan,1
zhangguo,0
dengxu,0
shenruo,1
diru,1
canying,0
yinzhu,0
qineng,0
shuofan,0
yinshu,1
hechun,0
yuyong,0
peilong,1
dabin,1
caoyou,1
xueqi,1
fankuai,0
shunwei,0
ningchan,1
luoshan,0
miaoping,1
jiaxing,1
zezhao,0
taiya,0
yinnuo,0
quzi,1
tongyong,1
nianfang,0
nizhao,0
sanwu,1
weitong,0
hanzong,0
fanxiao,1
zhanbiao,0
taoyan,0
ganxiang,0
luting,1
eke,0
yingli,0
yanwei,1
zaidou,0
maimai,0
shulian,0
qiuya,0
mengge,1
yuezheng,0
hongmang,1
zhengying,0
erpeng,0
fansen,1
tingrang,1
yunpeng,1
qilin,0
baoquan,0
tuo,0
gandian,0
manbei,1
huizao,1
minjun,0
nongxin,1
nieyao,1
zengquan,0
baiyu,1
haoyi,0
yangzhong,0
haidan,0
gongjue,0
hejing,0
junkai,0
shenjing,1
maguang,0
keyang,0
huairui,1
yaheng,1
beiru,1
liangze,0
hanqin,1
mengpan,1
tianmian,0
baofang,0
qingyou,1
haichen,1
jiuzhi,0
huaheng,0
zhudui,1
quanyong,0
taofu,1
depan,0
lingqiao,1
yewei,0
yirui,1
xiusong,0
xuechu,0
hongshu,1
ruorong,1
qiuyue,0
xianan,0
beijin,1
wotong,1
zhuiqian,1
chunbi,0
saotan,0
liang,1
sijiao,1
hanmeng,0
leishao,1
huaqiao,0
wunv,1
hongzhou,0
guojin,1
binhao,0
yuankui,0
rangnan,1
dianxian,0
fachuan,0
pufei,1
tianliang,0
xingteng,0
liangzhe,0
fengji,0
duomao,0
zhuxiang,1
zhaowei,1
xuenong,0
yushan,0
huaqian,1
manwu,1
guansong,0
xuedong,0
mingshu,0
liangcai,0
boya,0
yuzhe,1
zhengqiao,0
zhangsha,1
haiman,0
shuolian,0
haibing,1
quanqin,0
zunzhi,0
feiyan,0
yuanru,1
jingai,0
dingzhong,0
luchun,1
enlian,1
shacai,0
fumei,1
qiongye,1
zanyun,1
taobu,0
chongqi,0
paqing,1
baiwei,1
bili,1
jiamai,0
xiaomo,0
renze,0
taoyong,0
buliang,0
yangyi,0
longying,0
xianying,0
caiqi,0
yizun,0
luofei,1
deguang,0
luxi,1
shifei,0
mengqiu,0
yafang,0
zejun,1
jingsong,0
yaan,0
zhengluo,1
guangmian,0
shawang,1
yongmou,0
dengjian,0
mouzi,1
hongpu,0
changjie,1
zhiwan,1
zhuju,0
xingya,0
zhaohui,0
caiyun,1
jiting,0
fenger,1
yonghui,1
shengshan,0
nanhong,0
lizun,0
shuozhu,0
qingqun,0
yuanhe,1
zheya,0
leizai,1
fankun,0
zhiying,0
pojun,0
shuoning,0
wangjue,1
haixun,0
mingyuan,1
lanshou,0
yaoping,1
qinuo,0
luanwen,0
longyong,0
efan,0
jiepeng,0
hexing,0
xueqiang,0
danpiao,1
shengran,1
shudeng,1
shaji,1
cenwan,1
zhudan,1
jiamei,1
jiangai,0
huangting,1
hucong,0
duodui,1
huangyan,1
yangrui,0
yangting,0
xihuan,0
shanjie,1
zhongxun,0
qiurong,1
pihuang,1
shangrun,0
huiyin,0
xianshang,0
chengzhong,0
qiaojin,0
guiqiong,0
benda,0
shaopeng,0
kongchu,0
xialan,1
shanwei,0
zeqi,0
manwan,1
xufu,0
kongyu,0
bamou,1
chusi,1
yishan,1
taiting,0
yunyan,0
shuihai,0
meiniang,1
chaner,1
pingxiu,0
zhennan,0
zhehan,0
weichao,0
xiaorao,0
yanmiao,0
pengtu,0
benguo,0
zhiju,1
qianyun,1
bushi,0
jingben,0
quhan,1
tiyang,0
yizhang,0
leyuan,1
debiao,0
jianying,0
zeyou,1
muwen,1
mei,1
kanyan,0
leifei,1
guangchun,1
xingjia,0
shande,0
fange,1
shaofang,0
youmo,1
ganbi,0
mingmin,1
huimiao,1
qiaoci,1
zhujia,0
chuanmu,0
nayin,0
chuize,0
liyin,0
pengxiao,1
yuangui,0
zhihuang,0
guihong,0
ruichang,1
hongli,1
kaisha,0
kuoming,0
leju,0
tongzhai,1
kaiguang,0
yunwu,1
miaoye,1
xianyin,1
sichen,1
lulai,0
shuomo,0
haifen,1
yusuo,0
tianyou,0
yuzhuo,0
tanmiao,0
yichi,0
wansheng,0
shunqiu,1
chuheng,0
jingxiao,0
lancha,1
xiaotong,1
yunchen,0
qiyue,0
mianlong,0
youlian,0
manling,1
jielong,1
nanling,1
yunbai,0
pujin,0
jianzeng,0
sainan,0
shikuan,0
zibang,0
peirui,0
baoqian,1
xiushui,0
huahuan,1
lefu,0
shaxuan,1
fanya,0
haiyuan,1
yumu,1
nianjia,0
tieshan,0
naichuan,0
yuzao,1
jiafeng,0
wenping,0
hanshuai,0
renbin,1
zhuan,0
ranjia,1
hankun,0
tingzhuan,0
minti,0
yangjin,1
meiniu,0
tianjiao,0
rangye,1
yunbei,0
ouxue,1
bianxiu,1
deng,0
jiushao,0
zeran,0
zecan,0
qiaoer,0
tongzhu,0
jiguo,0
maiding,1
diefei,1
dechang,0
fuyun,1
shufang,1
kuandi,0
hanya,0
siqie,0
jitong,1
liumei,1
shenfan,1
taijun,0
shuaige,0
daomi,0
peixia,1
yehui,0
yibing,1
liuqin,1
wuliu,0
zhuntai,0
huaidan,0
maishu,1
baomei,0
yangpeng,0
yanwang,1
yuken,1
ousha,1
xihuang,0
qiaosi,1
niai,0
erying,0
banzhou,0
baimin,1
xiatong,1
maliang,0
mian,1
ermin,0
guishu,0
yujiang,0
mingke,1
wanmou,1
ainuo,0
yangqi,1
chengmang,0
yaxue,1
xiaran,0
leijie,0
huaishan,1
qiangming,0
wenchen,0
zina,1
xizhu,1
zhenxin,1
shuiyang,1
xichang,1
jiejing,1
zhuhong,1
yingchen,1
qingti,0
zeyun,0
zetao,0
zimai,1
juanying,1
xingying,0
zengliang,0
peifen,1
jianxiong,0
quanhai,0
sen,0
shuyun,1
lixing,1
jufang,0
qijin,0
haojun,1
xiuping,0
ziling,1
gongwei,0
erzi,0
huangque,1
yiguo,1
wanjing,0
yunou,1
taolian,0
mubing,0
fantong,1
manyi,1
yuanfan,1
wangjing,0
nuotong,1
minlei,0
qikong,0
wensu,0
xingqiang,0
chunle,0
dunrui,0
deweng,0
tangjing,0
zizhuo,1
pingcui,1
bidong,0
jiaheng,1
jiale,0
jiji,0
qunxin,1
xiuhan,1
mubo,0
fenmu,0
luanning,0
chunyang,1
jiage,1
wangqi,0
tuan,0
guankun,0
xianyu,0
xiani,1
dayun,0
kuanhan,0
zhaopeng,0
shuwei,1
huomao,0
maiqu,0
jingzheng,0
minxi,1
chuangbin,0
guanhe,0
shangzheng,0
xuerou,1
shuoling,0
liaogai,0
longxia,1
guoliao,0
pingwan,1
bangsheng,0
baihe,1
xinwan,1
xiangpei,0
huanggui,0
beigui,1
zhaohong,0
yingre,0
wanxu,0
dekun,0
kangcheng,0
zhuofu,0
wozhan,0
mijin,1
wenqin,1
gengxiang,0
shenru,1
hanfang,0
yalin,0
gemin,0
linsong,0
xiaoquan,0
shuleng,0
cunhou,0
poqi,1
meihao,1
mengyi,1
kui,1
xieqian,1
yundian,0
yinsong,0
ruocan,0
qilai,1
naizhuo,0
meitan,1
dongnian,0
mengbiao,0
binghong,0
taojing,0
yibu,0
yinjiao,0
shixia,1
yuntai,0
zejuan,1
pingpo,0
manrui,0
yangchu,0
pingzi,1
nizi,1
wuqi,0
env,1
qingzhao,1
helan,0
dianjuan,1
xinger,1
lijie,1
huafeng,0
renping,1
tongcai,0
xingnuo,1
juanping,1
haikou,0
baozi,1
juechu,1
tonghe,0
shifu,0
yinren,1
chanyun,1
shouliu,0
rouxu,1
sanshun,1
yaoyue,1
youhan,1
zhishou,1
yebei,1
zhenlie,0
dunming,0
luchen,0
longbao,1
minfang,0
bingzhen,0
difeng,0
gongchen,1
qinhui,1
xindie,0
pingfan,1
lanjiao,0
zongqing,0
xinxian,1
zhenqiang,0
pinggen,0
wanxuan,0
sihuo,1
yixia,0
ziye,1
yingyao,1
nvyue,1
changda,0
jinglu,0
momo,1
weiou,1
lianyin,0
yunliang,0
luogeng,0
chang,0
kuanchuan,0
juge,1
xifu,1
zan,0
gaofei,0
yiha,0
wenluan,0
shaomeng,0
jiannong,0
huobi,1
chenluo,0
zhonggui,0
xiatian,0
gangmu,0
shaobai,0
xiaomou,1
liangli,0
pinglian,0
fenzi,1
lanmian,0
luoqing,0
langze,0
yunbang,0
xiaorou,1
jicun,0
kaize,0
qiuhan,1
chunyun,0
wuyan,1
fenghuo,1
yuhui,1
yanmeng,1
pingrui,0
mengyin,0
fengzhuo,0
yingcao,1
yueya,0
leiya,1
guanhong,0
zumin,1
lanti,0
longzheng,0
caifu,1
zhaohuai,0
yaxu,0
zhongchao,0
yazhang,1
yingbi,1
zhengqin,0
muhua,0
ningqi,0
quanhan,0
xingchan,1
nairui,0
kaishan,0
jiaohua,0
lvming,0
canguang,0
xuanxu,1
peiping,0
yinlei,0
quankou,1
lanping,0
lezheng,0
fenjie,0
chengjue,0
pannian,0
huiqi,1
tingfen,1
ruihui,1
yuling,1
gehan,0
liangzi,1
yuanxuan,0
xingcai,0
chongjin,1
cuiwei,0
kanjue,1
xiaoni,0
zhenjuan,1
ronglai,0
yuepei,0
xiangping,0
dengcuan,0
luqiong,1
ganqing,0
qien,1
wantian,1
nvrong,1
yaoer,0
guanqiong,1
liwen,0
yangya,1
wuting,1
aihong,0
